Customer Name,Customer Email,Store Name,Date of Purchase,Product Name,Quantity,Price per Unit
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Juice,8,137.4
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Pork Loin,8,36.31
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Ice Cream,5,29.26
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Beans,3,19.86
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Cheese,1,34.61
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Roses,2,61.6
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Pasta,1,156.25
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Rice,3,20.21
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Frozen Pizza,4,102.77
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Pork Loin,7,63.52
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Apples,9,90.64
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Lobster,2,72.34
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Salmon Fillet,6,155.9
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Bagel,1,152.02
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Salmon Fillet,5,102.41
Barbara Harris,nrangel@example.net,ABC Foodmart - Staten Island,12/10/2023 8:06,Bagel,4,60
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Croissant,9,58.92
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Salmon Fillet,7,48.21
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Bread,1,17.86
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Aspirin,10,112.45
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Ice Cream,3,31.39
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Apples,2,94.67
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Apples,3,35.39
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Milk,8,69.33
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Juice,3,14.01
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Salmon Fillet,7,12.95
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Pasta,9,51.99
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Apples,1,92.04
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Shrimp,2,2.93
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Ice Cream,4,146.91
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Pasta,4,88.85
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Lettuce,1,99.82
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Beans,3,104.74
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Cheese,5,123.94
Kayla Green,harrissarah@example.org,ABC Foodmart - DUMBO,4/9/2024 18:48,Chicken Breast,5,43.38
Angela Scott,jackmorris@example.com,ABC Foodmart - Whitestone,9/18/2023 12:31,Cough Syrup,1,59.85
Angela Scott,jackmorris@example.com,ABC Foodmart - Whitestone,9/18/2023 12:31,Carrots,9,70.16
Angela Scott,jackmorris@example.com,ABC Foodmart - Whitestone,9/18/2023 12:31,Roses,8,20.01
Angela Scott,jackmorris@example.com,ABC Foodmart - Whitestone,9/18/2023 12:31,Milk,6,153.45
Angela Scott,jackmorris@example.com,ABC Foodmart - Whitestone,9/18/2023 12:31,Roses,6,100
Angela Scott,jackmorris@example.com,ABC Foodmart - Whitestone,9/18/2023 12:31,Turkey Breast,1,73.36
Angela Scott,jackmorris@example.com,ABC Foodmart - Whitestone,9/18/2023 12:31,Cheese,1,52.45
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Soda,8,45.2
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Lettuce,8,18.99
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Cough Syrup,10,98.64
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Aspirin,10,72.71
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Ham,6,124.38
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Aspirin,1,37.4
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Roses,1,139.47
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Soda,1,86.14
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Bread,7,130.77
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Sunflowers,8,149.04
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Apples,5,121.76
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Band-Aids,7,113.77
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Pork Loin,6,148.6
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Frozen Pizza,1,138.09
Steven Price,kevinochoa@example.org,ABC Foodmart - Bay Ridge,3/2/2024 16:34,Apples,3,65.71
Brittany Campbell,marquezlisa@example.net,ABC Foodmart - Whitestone,2/14/2024 7:45,Pasta,8,74.39
Brittany Campbell,marquezlisa@example.net,ABC Foodmart - Whitestone,2/14/2024 7:45,Turkey Breast,4,40.95
Brittany Campbell,marquezlisa@example.net,ABC Foodmart - Whitestone,2/14/2024 7:45,Juice,2,57.8
Brittany Campbell,marquezlisa@example.net,ABC Foodmart - Whitestone,2/14/2024 7:45,Bread,5,78.37
Brittany Campbell,marquezlisa@example.net,ABC Foodmart - Whitestone,2/14/2024 7:45,Roast Beef,9,11.01
Brittany Campbell,marquezlisa@example.net,ABC Foodmart - Whitestone,2/14/2024 7:45,Cheese,8,45.69
Brittany Campbell,marquezlisa@example.net,ABC Foodmart - Whitestone,2/14/2024 7:45,Chicken Breast,1,92.05
Brittany Campbell,marquezlisa@example.net,ABC Foodmart - Whitestone,2/14/2024 7:45,Pasta,8,68.73
Brittany Campbell,marquezlisa@example.net,ABC Foodmart - Whitestone,2/14/2024 7:45,Beef Steak,2,154.5
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Bread,8,145.52
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Band-Aids,8,95.85
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Band-Aids,6,117.68
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Sunflowers,4,42.01
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Shrimp,2,92.72
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Lettuce,2,89.78
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Band-Aids,9,107.5
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Chicken Breast,10,141.17
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Milk,2,137.51
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Sunflowers,10,95.05
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Soda,10,119.68
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Ice Cream,1,24.94
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Lobster,9,131.86
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Milk,2,56.99
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Bagel,4,149.42
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Sunflowers,4,4.06
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Turkey Breast,9,118.66
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Milk,2,92.33
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Carrots,9,39.4
Daniel Newton,michelle01@example.org,ABC Foodmart - DUMBO,6/5/2023 16:46,Ham,9,35.16
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Bagel,8,24.1
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Tulips,5,148.25
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Aspirin,7,76.3
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Tulips,3,69.52
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Cheese,2,165.79
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Turkey Breast,8,16.5
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Croissant,10,58.06
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Milk,4,24.63
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Lettuce,1,130.38
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Cheese,1,180.17
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Lobster,4,103.91
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Roast Beef,6,58.95
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Frozen Pizza,9,91.11
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Pasta,4,168.57
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Cheese,2,142.12
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Roast Beef,3,93.83
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Pasta,2,58.38
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Milk,2,172.29
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Lettuce,5,63.71
Nathan Fernandez,bmoore@example.org,ABC Foodmart - DUMBO,4/6/2024 8:00,Apples,10,63.74
Melissa Wood,sarah56@example.org,ABC Foodmart - Bay Ridge,7/30/2023 19:04,Croissant,7,130.34
Melissa Wood,sarah56@example.org,ABC Foodmart - Bay Ridge,7/30/2023 19:04,Turkey Breast,10,108.73
Melissa Wood,sarah56@example.org,ABC Foodmart - Bay Ridge,7/30/2023 19:04,Rice,1,35.35
William Giles,alisha45@example.org,ABC Foodmart - Bay Ridge,8/1/2023 6:56,Tulips,8,15.03
William Giles,alisha45@example.org,ABC Foodmart - Bay Ridge,8/1/2023 6:56,Frozen Pizza,4,77
William Giles,alisha45@example.org,ABC Foodmart - Bay Ridge,8/1/2023 6:56,Roses,10,56.55
William Giles,alisha45@example.org,ABC Foodmart - Bay Ridge,8/1/2023 6:56,Band-Aids,8,117.92
William Giles,alisha45@example.org,ABC Foodmart - Bay Ridge,8/1/2023 6:56,Beans,4,27.3
William Giles,alisha45@example.org,ABC Foodmart - Bay Ridge,8/1/2023 6:56,Turkey Breast,2,15.18
William Giles,alisha45@example.org,ABC Foodmart - Bay Ridge,8/1/2023 6:56,Roast Beef,9,68.49
William Giles,alisha45@example.org,ABC Foodmart - Bay Ridge,8/1/2023 6:56,Ham,10,148.75
William Giles,alisha45@example.org,ABC Foodmart - Bay Ridge,8/1/2023 6:56,Ham,10,35.04
William Giles,alisha45@example.org,ABC Foodmart - Bay Ridge,8/1/2023 6:56,Frozen Vegetables,4,51.35
William Giles,alisha45@example.org,ABC Foodmart - Bay Ridge,8/1/2023 6:56,Croissant,6,118.19
Derek Morales,ksmith@example.org,ABC Foodmart - Staten Island,2/1/2024 13:45,Rice,9,57.73
Derek Morales,ksmith@example.org,ABC Foodmart - Staten Island,2/1/2024 13:45,Water,7,43.36
Derek Morales,ksmith@example.org,ABC Foodmart - Staten Island,2/1/2024 13:45,Salmon Fillet,4,12.76
Derek Morales,ksmith@example.org,ABC Foodmart - Staten Island,2/1/2024 13:45,Cheese,10,64.18
Derek Morales,ksmith@example.org,ABC Foodmart - Staten Island,2/1/2024 13:45,Juice,3,76.3
Derek Morales,ksmith@example.org,ABC Foodmart - Staten Island,2/1/2024 13:45,Pork Loin,1,28.52
Derek Morales,ksmith@example.org,ABC Foodmart - Staten Island,2/1/2024 13:45,Lettuce,3,15.24
Derek Morales,ksmith@example.org,ABC Foodmart - Staten Island,2/1/2024 13:45,Water,2,18.67
Derek Morales,ksmith@example.org,ABC Foodmart - Staten Island,2/1/2024 13:45,Beef Steak,8,9.65
Daniel Johnson,fuentesmark@example.org,ABC Foodmart - Whitestone,12/23/2023 17:27,Apples,2,80.23
Daniel Johnson,fuentesmark@example.org,ABC Foodmart - Whitestone,12/23/2023 17:27,Pork Loin,6,147.87
Daniel Johnson,fuentesmark@example.org,ABC Foodmart - Whitestone,12/23/2023 17:27,Ice Cream,2,110.23
Daniel Johnson,fuentesmark@example.org,ABC Foodmart - Whitestone,12/23/2023 17:27,Tulips,1,122.18
Daniel Johnson,fuentesmark@example.org,ABC Foodmart - Whitestone,12/23/2023 17:27,Pasta,2,120.74
Daniel Johnson,fuentesmark@example.org,ABC Foodmart - Whitestone,12/23/2023 17:27,Salmon Fillet,6,156.42
Daniel Johnson,fuentesmark@example.org,ABC Foodmart - Whitestone,12/23/2023 17:27,Juice,9,14.32
Daniel Johnson,fuentesmark@example.org,ABC Foodmart - Whitestone,12/23/2023 17:27,Juice,7,119.45
Ashley Avery,antoniobaxter@example.com,ABC Foodmart - Tribeca,9/19/2023 12:44,Beef Steak,3,38.86
Ashley Avery,antoniobaxter@example.com,ABC Foodmart - Tribeca,9/19/2023 12:44,Frozen Pizza,6,63.62
James Patel,vmann@example.net,ABC Foodmart - Staten Island,3/16/2024 12:10,Sunflowers,8,46.35
James Patel,vmann@example.net,ABC Foodmart - Staten Island,3/16/2024 12:10,Sunflowers,9,52.9
James Patel,vmann@example.net,ABC Foodmart - Staten Island,3/16/2024 12:10,Chicken Breast,10,34.43
James Patel,vmann@example.net,ABC Foodmart - Staten Island,3/16/2024 12:10,Juice,9,85.11
James Patel,vmann@example.net,ABC Foodmart - Staten Island,3/16/2024 12:10,Pork Loin,6,161.59
James Patel,vmann@example.net,ABC Foodmart - Staten Island,3/16/2024 12:10,Carrots,6,103.16
James Patel,vmann@example.net,ABC Foodmart - Staten Island,3/16/2024 12:10,Milk,4,125.03
James Patel,vmann@example.net,ABC Foodmart - Staten Island,3/16/2024 12:10,Soda,5,85.03
James Patel,vmann@example.net,ABC Foodmart - Staten Island,3/16/2024 12:10,Rice,10,15.85
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Sunflowers,8,46.31
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Roast Beef,5,140.36
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Ham,7,65.44
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Rice,4,13.5
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Lettuce,5,94.86
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Ice Cream,10,157.8
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Croissant,1,142.54
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Lettuce,1,95.55
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Milk,4,10.78
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Lettuce,2,66.25
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Beans,6,24.78
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Beans,2,31.79
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Rice,9,115.47
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Shrimp,7,135.8
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Roast Beef,3,166.8
Mary Shepard,lindseyscott@example.org,ABC Foodmart - Bay Ridge,1/4/2024 21:35,Frozen Pizza,7,34.57
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Cough Syrup,3,110.46
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Chicken Breast,1,140.82
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Lobster,5,152.65
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Carrots,8,78.8
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Pasta,6,165.85
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Frozen Vegetables,5,121.68
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Carrots,4,58.02
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Ham,1,127.69
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Sunflowers,3,143.22
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Juice,10,40.77
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Lobster,2,114.87
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Ice Cream,4,97.44
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Yogurt,2,86.96
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Aspirin,7,164.99
Nathaniel Trevino,tamararasmussen@example.org,ABC Foodmart - DUMBO,10/23/2023 13:56,Beef Steak,2,74.11
Jessica Moore,jacksonalexander@example.org,ABC Foodmart - Whitestone,9/28/2023 19:01,Frozen Pizza,7,130.6
Jessica Moore,jacksonalexander@example.org,ABC Foodmart - Whitestone,9/28/2023 19:01,Ice Cream,4,51.16
Jessica Moore,jacksonalexander@example.org,ABC Foodmart - Whitestone,9/28/2023 19:01,Salmon Fillet,2,126.68
Jessica Moore,jacksonalexander@example.org,ABC Foodmart - Whitestone,9/28/2023 19:01,Frozen Pizza,7,57.89
Jessica Moore,jacksonalexander@example.org,ABC Foodmart - Whitestone,9/28/2023 19:01,Water,10,152.73
Jessica Moore,jacksonalexander@example.org,ABC Foodmart - Whitestone,9/28/2023 19:01,Bread,10,5.48
Jessica Moore,jacksonalexander@example.org,ABC Foodmart - Whitestone,9/28/2023 19:01,Cough Syrup,4,68.19
Jessica Moore,jacksonalexander@example.org,ABC Foodmart - Whitestone,9/28/2023 19:01,Apples,2,72.94
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Roast Beef,9,130.92
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Lettuce,6,149.05
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Bread,9,51.22
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Shrimp,3,75.61
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Croissant,6,40.37
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Beans,8,61.88
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Bagel,4,50.36
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Band-Aids,3,179.81
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Ham,8,28.4
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Croissant,5,90.91
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Pork Loin,7,135.29
Angel Castillo,ccox@example.net,ABC Foodmart - Staten Island,5/4/2023 0:12,Yogurt,5,103.93
Rachel Jones,petersonsamuel@example.net,ABC Foodmart - DUMBO,8/22/2023 0:47,Cough Syrup,6,88.36
Rachel Jones,petersonsamuel@example.net,ABC Foodmart - DUMBO,8/22/2023 0:47,Cough Syrup,6,86.95
Rachel Jones,petersonsamuel@example.net,ABC Foodmart - DUMBO,8/22/2023 0:47,Beans,8,127.72
Rachel Jones,petersonsamuel@example.net,ABC Foodmart - DUMBO,8/22/2023 0:47,Band-Aids,8,90.12
Rachel Jones,petersonsamuel@example.net,ABC Foodmart - DUMBO,8/22/2023 0:47,Beef Steak,8,66.82
Rachel Jones,petersonsamuel@example.net,ABC Foodmart - DUMBO,8/22/2023 0:47,Shrimp,4,119.83
Rachel Jones,petersonsamuel@example.net,ABC Foodmart - DUMBO,8/22/2023 0:47,Juice,6,67.36
Rachel Jones,petersonsamuel@example.net,ABC Foodmart - DUMBO,8/22/2023 0:47,Apples,6,13.74
Rachel Jones,petersonsamuel@example.net,ABC Foodmart - DUMBO,8/22/2023 0:47,Soda,9,101.8
Rachel Jones,petersonsamuel@example.net,ABC Foodmart - DUMBO,8/22/2023 0:47,Cheese,3,123.16
Rachel Jones,petersonsamuel@example.net,ABC Foodmart - DUMBO,8/22/2023 0:47,Aspirin,6,100.39
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Carrots,10,130.07
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Juice,3,134.92
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Salmon Fillet,3,63.65
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Ham,9,157.07
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Apples,1,163.23
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Pasta,1,75.79
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Lobster,3,152.49
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Turkey Breast,1,165.89
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Sunflowers,8,123.43
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Salmon Fillet,9,24.93
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Beans,3,102.01
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Roses,5,128.87
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Turkey Breast,2,177.04
Brenda Marshall,susanwilkerson@example.com,ABC Foodmart - Whitestone,1/16/2024 19:01,Rice,1,97.73
